feature,coefficient
city_Dutch Harbor,-0.00020888909142802945
city_EAGLE,-0.00026799357867214314
city_EAGLE RIVER,0.0003376872306761307
city_EEK,-0.0003182219999364643
city_EGEGIK,-0.0003106554273371818
city_EGEGIK RIVER,0.0004947091253795375
city_EIELSON AFB,-0.00034703773899560214
city_EISENMENGER CRK,0.0005028074321645107
city_EKLUTNA,0.00021761546523043246
city_EKLUTNA LAKE,0.000510100373554204
city_EKUK,-0.00013805532035894919
city_EKWOK,-5.1913232212034495e-05
city_ELDRED ROCK,0.000500960871812483
city_ELEPHANT LAKE,0.0
city_ELF POINT CAMP,-0.00020405066134212166
city_ELFIN COVE,0.0004976979620870322
city_ELIM,0.00021585149094040774
city_ELMENDORF,-0.0002814714366497767
city_ELMENDORF AFB,0.0003051674951046057
city_EMMONAK,-0.00019658517121933116
city_ENGLISH BAY,5.190062820721674e-05
city_ESTER,-0.00020100686545587227
city_EUREKA,-6.725066871205365e-05
city_EUREKA CREEK,0.00020960998416766208
city_EUREKA LODGE,-0.00034706813920788146
city_EXCURSION INLET,-0.0001991939650615048
city_Eagle,-0.00019860151043230433
city_Eagle River,0.0008693301723381776
city_Eek,0.00021721832225740233
city_Egegik,-0.00013283349189717464
city_Ekwok,0.0005049291550572475
city_Elfin Cove,-0.00027763173395032415
city_Elim,5.137161959789345e-05
city_Emmonak,-0.0002787881732212151
city_English Bay,0.0005052543957509742
city_Eureka,-0.0002019645119649658
city_Excursion Inlet,-0.0002031673213056062
city_FAIRBANKS,-0.0007014091597232282
city_FALLS CREEK,-0.00021112912873645883
city_FALSE PASS,0.0005047640703908061
city_FAREWEEL,-0.00019800406906878476
city_FAREWELL,8.430098827368361e-05
city_FEATHER RIVER,-0.00019444270278278723
city_FIGURE 8 LAKE,-0.0002829013578690252
city_FIGURE EIGHT LK,-0.000198428343964173
city_FINGER LAKE,0.0005007063738592125
city_FISHTRAP LAKE,-0.0002026519213829463
city_FLAT,-0.00019946570820634412
city_FLAT TOP MTN.,-0.00020054913158714318
city_FLATHORN LAKE,0.0005102573868932026
city_FOGNAK ISLAND,-0.00020291641343490654
city_FORT GREELY,-0.0002006879306440206
city_FORT YUKON,-0.0004526086166425043
city_FORTRESS CREEK,0.0005074397916289562
city_FT RICHARDSON,-0.000201268458842972
city_FT. YUKON,-0.00019588364759321825
city_FUNNEL LAKE,-0.00020050419000096502
city_FUNTER BAY,-0.0003522357657211955
city_FUNTER PASS,0.00020766981303611037
city_Fairbank's,-0.00019983227405335615
city_Fairbanks,-0.0005846761338588537
city_False Pass,0.0005109266218117457
city_Farewell,-0.00020134203561552344
city_Farewell Lakes,-0.00019890064422545617
city_Flat,-0.00019737212357212404
city_Fort Glenn,-0.00020084312270068149
city_Fort Greely,-0.0002000741083732598
city_Fort Yukon,-0.00020067923928338927
city_Friday Creek,-0.00019839111524536617
city_Ft Yukon,0.0005000910527831696
city_Ft. Yukon,-0.00020183957596132517
city_GAKONA,0.0003715779176325664
city_GALBRAITH LAKE,-0.00028244566359961773
city_GALENA,3.965409088480262e-05
city_GAMBELL,5.491125374415275e-05
city_GEORGE INLET,0.0005023342280528458
city_GEORGETOWN,-0.0002005961020214651
city_GIRDWOOD,5.2743800254464264e-05
city_GLACIER BAY,-0.00020358041010944255
city_GLACIER ISLAND,0.0005047095125792312
city_GLENALLEN,0.0005103774621027869
city_GLENNALLEN,0.00017381100333011557
city_GOLD KING,-0.0002806072480133857
city_GOLD KING CREEK,0.000496417607135109
city_GOLOVIN,0.00048797778398194144
city_GOODNEWS,0.0004953836438875774
city_GOODNEWS BAY,0.0
city_GOOSE BAY,-0.0001308245144362869
city_GRAYLING,-5.00955148979274e-05
city_GREEN ISLAND,0.0005072230602951601
city_GULKANA,6.143887117717989e-05
city_GUSTAVIS,-0.00020226438514855835
city_GUSTAVUS,-0.0004889883283959719
city_Gakona,6.0911860623121806e-05
city_Galena,-0.00012702861930758894
city_Gambell,-0.00020900788458716598
city_Gilliam Glacier,-0.0002000106734482781
city_Girdwood,-0.00018058561586350817
city_Glacier View,0.0005040378464096627
city_Glennallen,4.407581795960449e-05
city_Goodnews,-0.00020069085924193574
city_Goodnews Bay,0.00020348519229104536
city_Goose Bay,-0.000283909262539055
city_Gridwood,-0.00019864785055764567
city_Gulkana,-0.0006288049313250644
city_Gustavus,-6.8662575004543e-05
city_HAINES,0.0005353664120960309
city_HALIBUT COVE,0.0
city_HANNING BAY,-0.0002027927722811585
city_HAPPY VALLEY,0.000216016914823033
city_HARDING GLACIER,0.0
city_HARDING LAKE,-0.00028205329788774213
city_HARTMAN RIVER,-0.00028589030531813906
city_HATCHER PASS,0.0
city_HAY STACK MT.,0.0005077384363672262
city_HAYES RIVER,0.000507787482267133
city_HEALY,-0.00027534741896969824
city_HEALY LAKE,0.0005049049745519547
city_HIGH LAKE,-0.0002001965566958097
city_HINCHINBROOK,-0.0002004636669061735
city_HINCHINBROOK IS,0.0007201260599238972
city_HOBART BAY,0.0008528720505757264
city_HOLITNA RIVER,0.0007119337791749962
city_HOLY CROSS,-0.00045474662689948573
city_HOMER,-9.423524783617131e-05
city_HOONAH,0.00029943368237709454
city_HOOPER BAY,0.00020622287709219216
city_HOPE,0.00010168820138409199
city_HOUSTON,0.0007117389109287347
city_HUGHES,-0.00019838489500651185
city_HULAHULA RIVER,0.0004975296984427272
city_HUNTER CREEK,0.0005021301212636054
city_HUSLIA,0.0004621995421403551
city_HYDER,0.0004979826002342305
city_Haines,0.0001843449900561654
city_Halibut Cove,-0.00020045715996812937
city_Healy,-0.0001896504330855817
city_Hewitt Lake,-0.00020061224659662745
city_Holy Cross,-0.00028377332215671376
city_Homer,-0.0002579660710840689
city_Hoonah,-0.00020154921690739946
city_Hooper Bay,0.0002031566292289674
city_Hope,-0.00020265363583731275
city_Hughes,-0.00019775751823453917
city_Hunter Creek,-0.00019683993863648918
city_Huslia,-0.0002054586195353979
city_Hydaburg,0.0004911824619822105
city_ICY BAY,0.0
city_ICY POINT,-0.00020383652385253583
